Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"B Han, GJ Kim","Audiencemr: Extending the local space for large-scale audience with mixed reality for enhanced remote lecturer experience",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/11/19/9022","https://scholar.google.com/scholar?cites=13624329541240883400&as_sdt=2005&sciodt=0,5&hl=en",541,"2023-12-13 12:37:33","","","","",,,,,7,3.50,4,2,2,"… and using mixed reality (MR). Our system is AudienceMR, a multi-user mixed reality space … In this paper, we presented AudienceMR, a shared mixed reality environment that extends …","https://www.mdpi.com/2076-3417/11/19/9022/pdf","https://scholar.google.com/scholar?q=related:yAiGcIhXE70J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"P Liu, L Lu, S Liu, M Xie, J Zhang, T Huo, Y Xie…","Mixed reality assists the fight against COVID-19",2021,"Intelligent …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2667102621000115","https://scholar.google.com/scholar?cites=17437114828418834075&as_sdt=2005&sciodt=0,5&hl=en",548,"2023-12-13 12:37:33","HTML","","","",,,,,7,3.50,1,8,2,"Coronavirus disease 2019 (COVID-19) made a huge effect globally. With the assistance of mixed reality (MR) technology, complicated clinical works became easier to carry out and the …","https://www.sciencedirect.com/science/article/pii/S2667102621000115","https://scholar.google.com/scholar?q=related:m96Z94wT_fEJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"C Kerdvibulvech","Geo-based mixed reality gaming market analysis",2022,"Human Behavior and Emerging Technologies","hindawi.com","https://www.hindawi.com/journals/hbet/2022/1139475/","https://scholar.google.com/scholar?cites=7016418802233730917&as_sdt=2005&sciodt=0,5&hl=en",589,"2023-12-13 12:37:33","HTML","","","",,,,,7,7.00,7,1,1,"… mixed reality. The paper is then divided into two parts: an explanation of each selected geo-based mixed reality … -based mixed reality games, we collect data of mixed reality from Google …","https://www.hindawi.com/journals/hbet/2022/1139475/","https://scholar.google.com/scholar?q=related:ZWeD3rlTX2EJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"Q Zhou, A Irlitti, D Yu, J Goncalves…","Movement guidance using a mixed reality mirror",2022,"Designing Interactive …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3532106.3533466","https://scholar.google.com/scholar?cites=15966861952437321114&as_sdt=2005&sciodt=0,5&hl=en",660,"2023-12-13 12:37:33","","10.1145/3532106.3533466","","",,,,,7,7.00,1,5,1,"Mirror reflections offer an intuitive and realistic Mixed Reality (MR) experience comparable to other MR interfaces. Their high visual fidelity, and the sensorimotor contingency from the …","https://dl.acm.org/doi/pdf/10.1145/3532106.3533466","https://scholar.google.com/scholar?q=related:mv25hFmwld0J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"Z Zhang, Y Wu, Z Pan, W Li, Z Su","A novel animation authoring framework for the virtual teacher performing experiment in mixed reality",2022,"Computer Applications in …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/cae.22472","https://scholar.google.com/scholar?cites=16092549504387282902&as_sdt=2005&sciodt=0,5&hl=en",678,"2023-12-13 12:37:33","","10.1002/cae.22472","","",,,,,7,7.00,1,5,1,"… Virtual teachers embedded into reality enable the transfer of skills and knowledge to … , and its application is demonstrated in mixed reality experimental education. We developed a …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cae.22472","https://scholar.google.com/scholar?q=related:1ndkI4M4VN8J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"Y Dan, Z Shen, Y Zhu, L Huang","Using mixed reality (MR) to improve on-site design experience in community planning",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/11/7/3071","https://scholar.google.com/scholar?cites=5350279202959454920&as_sdt=2005&sciodt=0,5&hl=en",716,"2023-12-13 12:37:33","","","","",,,,,7,3.50,2,4,2,"… This paper explores the possibilities of using mixed reality (MR) technology to improve designers’ on-site design experiences in community planning. For this, we introduced an MR …","https://www.mdpi.com/2076-3417/11/7/3071/pdf","https://scholar.google.com/scholar?q=related:yPKOjZYCQEoJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"NS Matthie, NA Giordano, CM Jenerette…","Use and efficacy of virtual, augmented, or mixed reality technology for chronic pain: a systematic review",2022,"Pain …","Future Medicine","https://www.futuremedicine.com/doi/abs/10.2217/pmt-2022-0030","https://scholar.google.com/scholar?cites=13103814398459305416&as_sdt=2005&sciodt=0,5&hl=en",731,"2023-12-13 12:37:33","","10.2217/pmt-2022-0030","","",,,,,7,7.00,2,4,1,"Aim: Characterize use and efficacy/effectiveness of virtual, augmented, or mixed reality (VR/AR/MR) technology as non-pharmacological therapy for chronic pain. Methods: Systematic …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9517958/","https://scholar.google.com/scholar?q=related:yN3QtsQZ2rUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"S Andrist, D Bohus, A Feniello…","Developing mixed reality applications with platform for situated intelligence",2022,"… Reality and 3D User …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9757541/","https://scholar.google.com/scholar?cites=4274896883486534631&as_sdt=2005&sciodt=0,5&hl=en",754,"2023-12-13 12:37:33","","","","",,,,,7,7.00,2,4,1,"… The various sensor streams produced by mixed reality devices … research and development in mixed reality scenarios, which often … and components targeting mixed reality in Section 3. …","","https://scholar.google.com/scholar?q=related:56uj7xB8UzsJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"PV Zakharov, AS Kataeva, AS Kochkin…","Some aspects of using mixed reality technologies in the training of physics teachers",2020,"Journal of Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1691/1/012015/meta","https://scholar.google.com/scholar?cites=14132726464295711&as_sdt=2005&sciodt=0,5&hl=en",803,"2023-12-13 12:37:33","","10.1088/1742-6596/1691/1/012015","","",,,,,7,2.33,2,4,3,"… One of these tools is virtual and mixed reality headsets. The emphasis is on mixed reality, … The article provides a brief overview of works devoted to the use of mixed reality in teaching …","https://iopscience.iop.org/article/10.1088/1742-6596/1691/1/012015/pdf","https://scholar.google.com/scholar?q=related:H7OczKM1MgAJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"P Buń, J Gapsa, J Husár, J Kaščak","Mixed reality training in electrical equipment operating procedures",2022,"International Scientific-Technical …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-99310-8_24","https://scholar.google.com/scholar?cites=12818716199930687179&as_sdt=2005&sciodt=0,5&hl=en",835,"2023-12-13 12:37:33","","10.1007/978-3-030-99310-8_24","","",,,,,7,7.00,2,4,1,"… The mixed reality application was dedicated to the Microsoft … The interactions were developed using Mixed Reality Toolkit for … I believe mixed reality applications work well as a teaching …","","https://scholar.google.com/scholar?q=related:y-5ppXc65bEJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"L Groves, N Li, TM Peters, ECS Chen","Towards a first-person perspective mixed reality guidance system for needle interventions",2022,"Journal of Imaging","mdpi.com","https://www.mdpi.com/2313-433X/8/1/7","https://scholar.google.com/scholar?cites=16821223387189595317&as_sdt=2005&sciodt=0,5&hl=en",840,"2023-12-13 12:37:33","HTML","","","",,,,,7,7.00,2,4,1,"… This paper describes the development of a mixed-reality guidance system for central … perspective mixed-reality system can facilitate alignment of the clinicians’ visual and motor fields. …","https://www.mdpi.com/2313-433X/8/1/7","https://scholar.google.com/scholar?q=related:tcztSIz9cOkJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"BAD Marques, EWG Clua, AA Montenegro…","Spatially and color consistent environment lighting estimation using deep neural networks for mixed reality",2022,"Computers & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0097849321001710","https://scholar.google.com/scholar?cites=11483850072532171271&as_sdt=2005&sciodt=0,5&hl=en",858,"2023-12-13 12:37:33","HTML","","","",,,,,7,7.00,2,4,1,"… The representation of consistent mixed reality (XR) … to estimate complex lighting for mixed reality environments with no … We validate our model in a variety of mixed reality scenarios. …","https://www.sciencedirect.com/science/article/pii/S0097849321001710","https://scholar.google.com/scholar?q=related:B7ofA8zUXp8J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"R Cloete, C Norval, J Singh","A call for auditable virtual, augmented and mixed reality",2020,"… 26th ACM Symposium on Virtual Reality …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3385956.3418960","https://scholar.google.com/scholar?cites=13353528736038711390&as_sdt=2005&sciodt=0,5&hl=en",903,"2023-12-13 12:37:33","","10.1145/3385956.3418960","","",,,,,7,2.33,2,3,3,"XR (Virtual, Augmented and Mixed Reality) technologies are growing in prominence. However, they are increasingly being used in sectors and in situations that can result in harms. As …","https://dl.acm.org/doi/pdf/10.1145/3385956.3418960","https://scholar.google.com/scholar?q=related:XvCOqaJDUbkJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"L Liu, X Wang, M Guan, Y Fan, Z Yang, D Li…","A mixed reality-based navigation method for dental implant navigation method: A pilot study",2023,"Computers in Biology …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0010482523000331","https://scholar.google.com/scholar?cites=1028675525043462131&as_sdt=2005&sciodt=0,5&hl=en",954,"2023-12-13 12:37:33","HTML","","","",,,,,7,7.00,1,7,1,"This in vitro study aimed to put forward the development and investigation of a novel Mixed Reality (MR)-based dental implant navigation method and evaluate implant accuracy. Data …","https://www.sciencedirect.com/science/article/pii/S0010482523000331","https://scholar.google.com/scholar?q=related:859am_CWRg4J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"JA Fisher","Augmented and mixed reality for communities",2021,"","CRC Press","","https://scholar.google.com/scholar?cites=3710658778369052776&as_sdt=2005&sciodt=0,5&hl=en",956,"2023-12-13 12:37:33","CITATION","","","",,,,,7,3.50,7,1,2,"","https://servreality.com/wp-includes/images/augmented-and-mixed-reality-for-communities.pdf","https://scholar.google.com/scholar?q=related:aFBfv3_ofjMJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
6,"I Lau, A Gupta, A Ihdayhid, Z Sun","Clinical applications of mixed reality and 3D printing in congenital heart disease",2022,"Biomolecules","mdpi.com","https://www.mdpi.com/2218-273X/12/11/1548","https://scholar.google.com/scholar?cites=16778079161433637832&as_sdt=2005&sciodt=0,5&hl=en",366,"2023-12-13 12:37:33","","","","",,,,,6,6.00,2,4,1,"… Emerging technologies, including 3D printing and mixed reality (MR), have the potential to overcome these limitations based on 2D and 3D reconstructions of the standard DICOM (…","https://www.mdpi.com/2218-273X/12/11/1548/pdf","https://scholar.google.com/scholar?q=related:yMOibhq21-gJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
6,"S Suo, K Wong, J Xu, J Tu, A Cui…","MixSim: A Hierarchical Framework for Mixed Reality Traffic Simulation",2023,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content/CVPR2023/html/Suo_MixSim_A_Hierarchical_Framework_for_Mixed_Reality_Traffic_Simulation_CVPR_2023_paper.html","https://scholar.google.com/scholar?cites=15383793283464270139&as_sdt=2005&sciodt=0,5&hl=en",397,"2023-12-13 12:37:33","","","","",,,,,6,6.00,1,6,1,"… We describe three canonical ways we can use our model to simulate mixed reality traffic scenarios. By varying the routes given to the route-conditional policy, we can use our model for …","https://openaccess.thecvf.com/content/CVPR2023/papers/Suo_MixSim_A_Hierarchical_Framework_for_Mixed_Reality_Traffic_Simulation_CVPR_2023_paper.pdf","https://scholar.google.com/scholar?q=related:O5HtBnw2ftUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
6,"ZA Al-Sabbag, CM Yeum, S Narasimhan","Enabling human–machine collaboration in infrastructure inspections through mixed reality",2022,"Advanced Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1474034622001677","https://scholar.google.com/scholar?cites=15051709917189808444&as_sdt=2005&sciodt=0,5&hl=en",453,"2023-12-13 12:37:33","HTML","","","",,,,,6,6.00,2,3,1,"In this study, we propose a novel end-to-end system called Human–Machine Collaborative Inspection (HMCI) to enable collaboration between inspectors with Mixed Reality (MR) …","https://www.sciencedirect.com/science/article/pii/S1474034622001677","https://scholar.google.com/scholar?q=related:PKFSHGxq4tAJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
6,"M Flores, A Araújo","Applications of anamorphosis and mixed reality in a classroom setting",2021,"10th International Conference on Digital and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3483529.3483532","https://scholar.google.com/scholar?cites=236631443976049987&as_sdt=2005&sciodt=0,5&hl=en",552,"2023-12-13 12:37:33","","10.1145/3483529.3483532","","",,,,,6,3.00,3,2,2,"We report on a novel use of handmade anamorphoses in connection with Mixed Reality in a classroom setting involving Portuguese 9th grade visual education students. This is based …","https://dl.acm.org/doi/pdf/10.1145/3483529.3483532","https://scholar.google.com/scholar?q=related:Q1XhaAuvSAMJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
6,"F Cabric, E Dubois, M Serrano","A Predictive Performance Model for Immersive Interactions in Mixed Reality",2021,"… Mixed and Augmented Reality …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9583815/","https://scholar.google.com/scholar?cites=11133938080348498525&as_sdt=2005&sciodt=0,5&hl=en",647,"2023-12-13 12:37:33","","","","",,,,,6,3.00,2,3,2,"… These tasks are fundamental components of any mixed reality interaction; their definition and characterization are therefore essential. We first present the mixed reality operators before …","https://ieeexplore.ieee.org/iel7/9583730/9583731/09583815.pdf","https://scholar.google.com/scholar?q=related:XepdprGxg5oJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
6,"SE Luke, DJ Ford, SM Vaughn…","An online field experience using mixed reality virtual simulation",2023,"Journal of Research …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/15391523.2021.1962452","https://scholar.google.com/scholar?cites=13168147003259196032&as_sdt=2005&sciodt=0,5&hl=en",657,"2023-12-13 12:37:33","","10.1080/15391523.2021.1962452","","",,,,,6,6.00,2,4,1,"… A convergent parallel mixed methods study was employed to investigate teacher candidates… using virtual simulation in a mixed reality environment. Quantitative and qualitative data …","","https://scholar.google.com/scholar?q=related:gJJjf-6nvrYJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
6,"VM Ivanov, AM Krivtsov, SV Strelkov, AY Smirnov…","Practical application of augmented/Mixed reality technologies in surgery of abdominal cancer patients",2022,"Journal of …","mdpi.com","https://www.mdpi.com/2313-433X/8/7/183","https://scholar.google.com/scholar?cites=8105414181843291706&as_sdt=2005&sciodt=0,5&hl=en",687,"2023-12-13 12:37:33","HTML","","","",,,,,6,6.00,1,5,1,"… mixed reality (AR/MR) is useful in various areas of modern surgery. We considered the use of augmented and mixed reality … and as a marker for augmented reality. This solution made it …","https://www.mdpi.com/2313-433X/8/7/183","https://scholar.google.com/scholar?q=related:Os4uCkE3fHAJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
